module,op,shape,tensor_a_zero_fraction,tensor_b_zero_fraction,tensor_a_endpoint_fraction,tensor_b_endpoint_fraction,tensor_output_nrmse,tensor_output_mae,tensor_output_max,token_a_zero_fraction,token_b_zero_fraction,token_a_endpoint_fraction,token_b_endpoint_fraction,token_output_nrmse,token_output_mae,token_output_max,group_32_a_zero_fraction,group_32_b_zero_fraction,group_32_a_endpoint_fraction,group_32_b_endpoint_fraction,group_32_output_nrmse,group_32_output_mae,group_32_output_max
vision_language_interaction.text_layers.5.linear2,linear,"[21, 1, 1024] x [1024, 256]",0.7928757667541504,0.01468658447265625,0.00032552084303461015,0.001010894775390625,0.008123034611344337,0.02307938225567341,0.5347061157226562,0.806640625,0.01468658447265625,0.0010230655316263437,0.001010894775390625,0.005352788604795933,0.014584421180188656,0.1304473876953125,0.8022693395614624,0.00850677490234375,0.0313430055975914,0.031642913818359375,0.003399061970412731,0.008226720616221428,0.1665496826171875
vision_language_interaction.text_layers.0.self_attn,bmm,"[4, 21, 21] x [4, 21, 64]",0.6218820810317993,0.0074404762126505375,0.01814058981835842,0.0809151828289032,0.008099956437945366,0.0010953593300655484,0.011662721633911133,0.6445578336715698,0.0059523810632526875,0.0476190485060215,0.0719866082072258,0.00552272517234087,0.000695035036187619,0.011394143104553223,0.773809552192688,0.3470458984375,0.03125,0.052978515625,0.005146647337824106,0.0006805578013882041,0.01475435495376587
vision_language_interaction.text_layers.3.self_attn,linear,"[21, 256] x [256, 256]",0.0176711305975914,0.009063720703125,0.00037202381645329297,0.0040435791015625,0.00809941254556179,0.0015816651284694672,0.009457409381866455,0.010416666977107525,0.009063720703125,0.00390625,0.0040435791015625,0.007378749083727598,0.0016073648585006595,0.008809320628643036,0.00632440485060215,0.0071563720703125,0.0336681567132473,0.0318450927734375,0.005150326061993837,0.0011882663238793612,0.005803138017654419
vision_language_interaction.text_layers.1.linear2,linear,"[21, 1, 1024] x [1024, 256]",0.9991164803504944,0.014797210693359375,4.650297705666162e-05,0.00099945068359375,0.008055341430008411,0.00023276612046174705,0.007210969924926758,0.997256338596344,0.014797210693359375,0.0009300595265813172,0.00099945068359375,0.007721242494881153,0.0004440366174094379,0.006982751190662384,0.9972098469734192,0.007877349853515625,0.002697172574698925,0.031627655029296875,0.003854835871607065,0.0001993328332901001,0.0034882426261901855
vision_language_interaction.text_layers.0.linear2,linear,"[21, 1, 1024] x [1024, 256]",0.998418927192688,0.01668548583984375,4.650297705666162e-05,0.001003265380859375,0.008048693649470806,0.0007134769111871719,0.02677631378173828,0.9960472583770752,0.01668548583984375,0.0009765625,0.001003265380859375,0.008359820581972599,0.0012735712807625532,0.02315157651901245,0.997256338596344,0.00885009765625,0.002697172574698925,0.03159332275390625,0.00383549346588552,0.00047722336603328586,0.005642950534820557
action_head.decoder.decoder.layers.1.linear2,linear,"[1, 12, 2048] x [2048, 256]",0.8993327021598816,0.009103775024414062,4.069010537932627e-05,0.0005207061767578125,0.008041458204388618,0.0007722798618488014,0.004493389278650284,0.9047445058822632,0.009103775024414062,0.00048828125,0.0005207061767578125,0.006018457934260368,0.0005072153871878982,0.0030277669429779053,0.9038900136947632,0.0059356689453125,0.030029296875,0.032054901123046875,0.003174956887960434,0.0002712609712034464,0.001507490873336792
text_encoder.bert.encoder.layer.6.attention.self,attention_av,"[1, 12, 11, 11] x [1, 12, 11, 64]",0.5495867729187012,0.014204545877873898,0.024793388321995735,0.11482007801532745,0.007870728150010109,0.003371298313140869,0.030236780643463135,0.5371900796890259,0.011600378900766373,0.09090909361839294,0.11517519503831863,0.007360477466136217,0.00277710915543139,0.025724142789840698,0.8432765603065491,0.6616618037223816,0.031486742198467255,0.0373128280043602,0.0083229448646307,0.0029317191801965237,0.0297124981880188
vision_language_interaction.text_layers.2.self_attn,baddbmm,"[4, 21, 64] x [4, 64, 21]",0.01171875,0.00911458395421505,0.00018601190822664648,0.015625,0.007832515984773636,0.0038063644897192717,0.026669681072235107,0.008556547574698925,0.0074404762126505375,0.015625,0.015625,0.0038023758679628372,0.003971889615058899,0.020719051361083984,0.00911458395421505,0.007068452425301075,0.03125,0.0319940485060215,0.0030877673998475075,0.003945395350456238,0.017020225524902344
action_head.decoder.decoder.layers.1.self_attn,attention_qk,"[1, 8, 12, 32] x [1, 8, 32, 12]",0.015625,0.0087890625,0.00032552084303461015,0.0315755233168602,0.007675176486372948,0.022216796875,0.09558320045471191,0.00813802145421505,0.0068359375,0.0319010429084301,0.0315755233168602,0.005532431416213512,0.015088002197444439,0.08017778396606445,0.0061848959885537624,0.005859375,0.03125,0.0322265625,0.0053140404634177685,0.014546487480401993,0.0725102424621582
vision_encoder.backbone.layer.5.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.02972840704023838,0.015315692871809006,4.988824912288692e-06,0.015759697183966637,0.0076607828959822655,0.1898694485425949,2.0813446044921875,0.013858955353498459,0.01582954078912735,0.015754709020256996,0.015734754502773285,0.005124001298099756,0.15715621411800385,2.322525978088379,0.011464319191873074,0.012781369499862194,0.03149444982409477,0.031549327075481415,0.004275910090655088,0.1313103586435318,3.0094451904296875
vision_encoder.backbone.layer.11.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.027932431548833847,0.018358875066041946,4.988824912288692e-06,0.015754709020256996,0.007650876883417368,0.1289941519498825,1.2357025146484375,0.012092911638319492,0.01928180828690529,0.015804598107933998,0.015724776312708855,0.00441318191587925,0.14238345623016357,1.4798583984375,0.010431633330881596,0.014836764894425869,0.0316341370344162,0.03148447349667549,0.003358523827046156,0.11158673465251923,1.1126708984375
action_head.decoder.decoder.layers.2.multihead_attn,linear,"[12, 1, 256] x [256, 256]",0.0126953125,0.005157470703125,0.00032552084303461015,0.0040740966796875,0.007613769732415676,0.006077153142541647,0.02861855737864971,0.011393229477107525,0.005157470703125,0.00390625,0.0040740966796875,0.006150060333311558,0.004909572657197714,0.021897193044424057,0.0061848959885537624,0.00469970703125,0.0319010429084301,0.0322113037109375,0.005037823226302862,0.004009828437119722,0.018903672695159912
action_head.decoder.action_projection.layers.0,linear,"[1, 12, 256] x [256, 512]",0.014322916977107525,0.005279541015625,0.00032552084303461015,0.00414276123046875,0.007606657687574625,0.004768550395965576,0.02087247371673584,0.0068359375,0.005279541015625,0.0042317709885537624,0.00414276123046875,0.005788293667137623,0.004842942114919424,0.025222957134246826,0.00813802145421505,0.00445556640625,0.0319010429084301,0.03227996826171875,0.004721864126622677,0.003961320035159588,0.01750624179840088
vision_language_interaction.fusion_layers.4.attn,bmm,"[4, 512, 21] x [4, 21, 256]",0.4057849645614624,0.003813244169577956,4.650297705666162e-05,0.1199776828289032,0.007513611111789942,0.0025376928970217705,0.04491996765136719,0.4277576208114624,0.005673363339155912,0.0481770858168602,0.0666852667927742,0.003607050981372595,0.00121078931260854,0.02563917636871338,0.628082275390625,0.346099853515625,0.0315399169921875,0.0384521484375,0.0036288267001509666,0.0012345793657004833,0.029421210289001465
vision_language_interaction.text_layers.3.self_attn,bmm,"[4, 21, 21] x [4, 21, 64]",0.5986394882202148,0.0035342262126505375,0.01814058981835842,0.085007444024086,0.0075047495774924755,0.0010184354614466429,0.01515960693359375,0.5986394882202148,0.0022321429569274187,0.04818594083189964,0.0760788694024086,0.00288066896609962,0.0004921831423416734,0.0031355321407318115,0.7366071343421936,0.3450927734375,0.03125,0.0494384765625,0.002998213516548276,0.0005439387750811875,0.0037720799446105957
vision_encoder.backbone.layer.8.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.02475454844534397,0.014537435956299305,4.988824912288692e-06,0.015764687210321426,0.0074763549491763115,0.16062863171100616,1.3351173400878906,0.013375039212405682,0.015719788148999214,0.01582954078912735,0.015759697183966637,0.005100897513329983,0.13585540652275085,1.1947097778320312,0.01063617505133152,0.012871168553829193,0.031589239835739136,0.03160420432686806,0.004186500795185566,0.1114242747426033,1.008859634399414
vision_encoder.backbone.layer.9.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.02843630127608776,0.01692209392786026,4.988824912288692e-06,0.015779653564095497,0.0073358770459890366,0.1842724233865738,1.5191154479980469,0.013479804620146751,0.01819923333823681,0.015744730830192566,0.015779653564095497,0.004664362408220768,0.1385568231344223,1.4881439208984375,0.011843469925224781,0.01441271509975195,0.031554318964481354,0.03148447349667549,0.003849400207400322,0.11440488696098328,1.211639404296875
action_head.decoder.decoder.layers.1.multihead_attn,linear,"[12, 1, 256] x [256, 256]",0.0107421875,0.004974365234375,0.00032552084303461015,0.0041961669921875,0.00724890548735857,0.00557062029838562,0.03237628936767578,0.0087890625,0.004974365234375,0.00390625,0.0041961669921875,0.006637080572545528,0.0049784244038164616,0.023254990577697754,0.0052083334885537624,0.00445556640625,0.0319010429084301,0.032623291015625,0.005190253257751465,0.0038799864705652,0.019093334674835205
vision_encoder.backbone.layer.6.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.0280322078615427,0.015545178204774857,4.988824912288692e-06,0.01580958627164364,0.007225630804896355,0.2208150178194046,1.9417076110839844,0.014736988581717014,0.015470346435904503,0.015804598107933998,0.015729764476418495,0.004941133316606283,0.14910398423671722,1.6178512573242188,0.011873403564095497,0.012536916881799698,0.03148447349667549,0.031569283455610275,0.004117015283554792,0.12499180436134338,1.3780593872070312
vision_encoder.backbone.layer.4.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.036129068583250046,0.014467592351138592,4.988824912288692e-06,0.015914350748062134,0.007191444281488657,0.3072625398635864,3.2561492919921875,0.013789111748337746,0.014278016984462738,0.015804598107933998,0.01584949716925621,0.004551181569695473,0.17971985042095184,2.9576492309570312,0.012152777053415775,0.012362307868897915,0.031559307128190994,0.031589239835739136,0.003895982401445508,0.15708667039871216,2.6673583984375
text_encoder.bert.encoder.layer.10.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.01599702425301075,0.010850694961845875,6.200397183420137e-05,0.01574900932610035,0.007171421777456999,0.08391866087913513,0.4709205627441406,0.013144842348992825,0.0078125,0.01599702425301075,0.01587301678955555,0.004307539202272892,0.0724700540304184,0.4024782180786133,0.008432540111243725,0.00812252052128315,0.0317460335791111,0.0321800597012043,0.0037902765907347202,0.06319047510623932,0.4342460632324219
action_head.decoder.decoder.layers.2.linear1,linear,"[1, 12, 256] x [256, 2048]",0.0107421875,0.0052471160888671875,0.00032552084303461015,0.0041790008544921875,0.00712537532672286,0.004402415361255407,0.02674052119255066,0.007486979477107525,0.0052471160888671875,0.00390625,0.0041790008544921875,0.005864520091563463,0.00388205680064857,0.01929914951324463,0.0071614584885537624,0.004520416259765625,0.0319010429084301,0.03230476379394531,0.004738847725093365,0.0031263388227671385,0.017641395330429077
action_head.decoder.decoder.layers.2.self_attn,attention_qk,"[1, 8, 12, 32] x [1, 8, 32, 12]",0.0126953125,0.0068359375,0.00032552084303461015,0.03125,0.00709468312561512,0.02882600575685501,0.12692677974700928,0.0078125,0.009765625,0.0315755233168602,0.03125,0.006086258217692375,0.01883086748421192,0.09081268310546875,0.006510416977107525,0.0068359375,0.0322265625,0.0315755233168602,0.0057428921572864056,0.017734194174408913,0.09457051753997803
text_encoder.bert.encoder.layer.4.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.02008928544819355,0.011439732275903225,9.300595411332324e-05,0.01590401865541935,0.007059250492602587,0.09077837318181992,0.4249305725097656,0.01013764925301075,0.01106770895421505,0.0157180055975914,0.01581101305782795,0.004804213996976614,0.06104946509003639,0.3773937225341797,0.008556547574698925,0.00827752985060215,0.0314360111951828,0.0319010429084301,0.004278669599443674,0.053266145288944244,0.3421592712402344
action_head.state_projection.net.4,linear,"[1, 256] x [256, 512]",0.00390625,0.00514984130859375,0.00390625,0.004241943359375,0.007053494919091463,0.0021838624961674213,0.007974445819854736,0.00390625,0.00514984130859375,0.00390625,0.004241943359375,0.007053494919091463,0.0021838624961674213,0.007974445819854736,0.00390625,0.0045623779296875,0.03125,0.03218841552734375,0.004776085261255503,0.0014764536172151566,0.006819732487201691
vision_language_interaction.text_layers.0.linear1,linear,"[21, 1, 256] x [256, 1024]",0.0489211305975914,0.0079803466796875,0.00037202381645329297,0.004058837890625,0.007005630526691675,0.021908771246671677,0.25009632110595703,0.0455729179084301,0.0079803466796875,0.00390625,0.004058837890625,0.0065163602121174335,0.019737863913178444,0.16042184829711914,0.01990327425301075,0.0063934326171875,0.0314360111951828,0.0319366455078125,0.0038557297084480524,0.011440872214734554,0.09512138366699219
vision_language_interaction.text_layers.4.self_attn,linear,"[21, 256] x [256, 256]",0.012276786379516125,0.0098876953125,0.0013020833721384406,0.0040435791015625,0.007002908270806074,0.0025579757057130337,0.017470359802246094,0.00911458395421505,0.0098876953125,0.004092262126505375,0.0040435791015625,0.007337313145399094,0.0031406856141984463,0.01857757568359375,0.00539434514939785,0.0075225830078125,0.03125,0.0317230224609375,0.005112298298627138,0.0022457398008555174,0.011258155107498169
vision_language_interaction.text_layers.5.self_attn,bmm,"[4, 21, 21] x [4, 21, 64]",0.5986394882202148,0.0009300595265813172,0.01814058981835842,0.1013764888048172,0.006985335610806942,0.0020503904670476913,0.02853548526763916,0.5986394882202148,0.0009300595265813172,0.04931972920894623,0.0626860111951828,0.002285982482135296,0.0007229757611639798,0.00600588321685791,0.7366071343421936,0.34619140625,0.0316220261156559,0.0438232421875,0.0021762712858617306,0.0006996506708674133,0.005518317222595215
vision_language_interaction.text_layers.2.self_attn,linear,"[21, 256] x [256, 256]",0.014880952425301075,0.0103302001953125,0.0013020833721384406,0.0040130615234375,0.0069792671129107475,0.0012236072216182947,0.012509822845458984,0.01171875,0.0103302001953125,0.00390625,0.0040130615234375,0.006677898112684488,0.001108965720050037,0.007239282131195068,0.011904762126505375,0.0077056884765625,0.0314360111951828,0.031982421875,0.005084690637886524,0.0008187379571609199,0.005425691604614258
action_head.decoder.decoder.layers.0.self_attn,attention_qk,"[1, 8, 12, 32] x [1, 8, 32, 12]",0.015625,0.00813802145421505,0.00032552084303461015,0.03125,0.006933608558028936,0.01612812466919422,0.08450651168823242,0.01009114645421505,0.0071614584885537624,0.0319010429084301,0.03125,0.005363522097468376,0.012509801425039768,0.05574178695678711,0.00911458395421505,0.0068359375,0.03125,0.0319010429084301,0.005370992701500654,0.012325835414230824,0.05811119079589844
vision_language_interaction.text_layers.4.self_attn,bmm,"[4, 21, 21] x [4, 21, 64]",0.6020408272743225,0.004092262126505375,0.01814058981835842,0.1056547611951828,0.0069113848730921745,0.0019170092418789864,0.021160125732421875,0.6292517185211182,0.0035342262126505375,0.04818594083189964,0.0559895858168602,0.0030195103026926517,0.0009692900348454714,0.009898662567138672,0.7578125,0.346435546875,0.0316220261156559,0.0394287109375,0.002938109915703535,0.0009564352803863585,0.007505178451538086
vision_language_interaction.text_layers.0.self_attn,linear,"[21, 256] x [256, 256]",0.0202752985060215,0.01129150390625,0.00018601190822664648,0.0040130615234375,0.006890828255563974,0.001475104596465826,0.01804327964782715,0.015625,0.01129150390625,0.00390625,0.0040130615234375,0.0059731947258114815,0.0011470485478639603,0.017085790634155273,0.0066964286379516125,0.007904052734375,0.0314360111951828,0.0317840576171875,0.003630292834714055,0.0008048457675613463,0.009433209896087646
vision_language_interaction.text_layers.1.self_attn,bmm,"[4, 21, 21] x [4, 21, 64]",0.8543084263801575,0.00539434514939785,0.021541951224207878,0.0892857164144516,0.006855370476841927,0.0012362226843833923,0.012674808502197266,0.8418367505073547,0.0087425597012043,0.0476190485060215,0.0691964328289032,0.0052038091234862804,0.001161367865279317,0.010175228118896484,0.9114583730697632,0.3466796875,0.03125,0.0416259765625,0.005264786537736654,0.001230371999554336,0.010948717594146729
action_head.decoder.decoder.layers.0.multihead_attn,linear,"[12, 1, 256] x [256, 256]",0.00911458395421505,0.0050811767578125,0.00032552084303461015,0.0042572021484375,0.006855253130197525,0.005041896365582943,0.028849482536315918,0.0078125,0.0050811767578125,0.00390625,0.0042572021484375,0.0064803180284798145,0.004840570967644453,0.021270036697387695,0.005533854477107525,0.004425048828125,0.0325520858168602,0.0325775146484375,0.005133559927344322,0.0038030154537409544,0.016899824142456055
vision_language_interaction.text_layers.2.self_attn,bmm,"[4, 21, 21] x [4, 21, 64]",0.5986394882202148,0.006138393189758062,0.01814058981835842,0.103050597012043,0.006854366976767778,0.0009361576521769166,0.010663151741027832,0.5986394882202148,0.005580357275903225,0.0476190485060215,0.065476194024086,0.004117073491215706,0.0006646485417149961,0.004363052546977997,0.7366071343421936,0.348388671875,0.03125,0.0457763671875,0.00405622273683548,0.0006562615744769573,0.005760520696640015
text_encoder.bert.encoder.layer.4.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.0261656753718853,0.01116071455180645,6.200397183420137e-05,0.01574900932610035,0.00680669117718935,0.08563905954360962,0.47509002685546875,0.010726687498390675,0.009920635260641575,0.01581101305782795,0.01593502052128315,0.004476354457437992,0.055014487355947495,0.3338909149169922,0.0078125,0.011346726678311825,0.0314360149204731,0.0315600223839283,0.0037294889334589243,0.04821372032165527,0.26938819885253906
text_encoder.bert.encoder.layer.7.attention.self,attention_qk,"[1, 12, 11, 64] x [1, 12, 64, 11]",0.019886363297700882,0.009706439450383186,0.00011837121564894915,0.015743371099233627,0.006805652752518654,0.10577038675546646,0.511749267578125,0.011126894503831863,0.009943181648850441,0.015625,0.01609848439693451,0.004447537008672953,0.06950140744447708,0.39145374298095703,0.010298295877873898,0.007930871099233627,0.031960226595401764,0.03184185549616814,0.004349854774773121,0.06587226688861847,0.3043975830078125
text_encoder.bert.encoder.layer.0.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.02297247014939785,0.012369791977107525,9.300595411332324e-05,0.0157180055975914,0.006678035948425531,0.09228496253490448,0.5121994018554688,0.0106956847012043,0.012276786379516125,0.01627604104578495,0.015625,0.004359403625130653,0.05846325680613518,0.33128923177719116,0.008463541977107525,0.00911458395421505,0.0319010429084301,0.0319010429084301,0.0039517078548669815,0.051275502890348434,0.3195970058441162
vision_encoder.backbone.layer.10.attention,attention_qk,"[1, 12, 261, 64] x [1, 12, 64, 261]",0.023906448855996132,0.01689714938402176,9.977649824577384e-06,0.01581457443535328,0.006536640226840973,0.14385205507278442,1.2654266357421875,0.01278635859489441,0.017750238999724388,0.01586945168673992,0.01579960808157921,0.004697984550148249,0.13500532507896423,1.4245986938476562,0.010805794969201088,0.013893877156078815,0.031559307128190994,0.031589239835739136,0.003856439609080553,0.11178793013095856,1.2399864196777344
text_encoder.bert.encoder.layer.7.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.01990327425301075,0.0088355652987957,9.300595411332324e-05,0.0157180055975914,0.006412315182387829,0.10099495947360992,0.4480133056640625,0.011439732275903225,0.00930059514939785,0.01599702425301075,0.01581101305782795,0.004790636710822582,0.07324818521738052,0.41840362548828125,0.0071614584885537624,0.00837053544819355,0.0314360111951828,0.0314360111951828,0.00436459481716156,0.06099076569080353,0.3844261169433594
text_encoder.bert.encoder.layer.5.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.01702008955180645,0.010416666977107525,9.300595411332324e-05,0.01627604104578495,0.006380582228302956,0.09588797390460968,0.5811805725097656,0.0096726194024086,0.0106026791036129,0.01590401865541935,0.01590401865541935,0.004925824701786041,0.06981737911701202,0.44611549377441406,0.00837053544819355,0.0106956847012043,0.0319010429084301,0.0317150317132473,0.0043642339296638966,0.058725059032440186,0.3734743595123291
vision_language_interaction.fusion_layers.3.attn.out_v_proj,linear,"[1, 512, 1024] x [1024, 256]",0.01531982421875,0.011798858642578125,1.9073486328125e-06,0.0010223388671875,0.006340244319289923,0.019435901194810867,0.11667084693908691,0.0131378173828125,0.011798858642578125,0.001178741455078125,0.0010223388671875,0.005402811802923679,0.022667337208986282,0.1303098201751709,0.0068359375,0.007015228271484375,0.0322113037109375,0.031871795654296875,0.003379208967089653,0.015430398285388947,0.09557175636291504
text_encoder.bert.encoder.layer.10.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.01813616044819355,0.0086495541036129,9.300595411332324e-05,0.0157180055975914,0.006325879599899054,0.08396502584218979,0.4046497344970703,0.00930059514939785,0.0096726194024086,0.01627604104578495,0.0157180055975914,0.0043600378558039665,0.06264300644397736,0.42519569396972656,0.0087425597012043,0.0077194944024086,0.0318080373108387,0.0319010429084301,0.003932674881070852,0.059109654277563095,0.30432605743408203
text_encoder.bert.encoder.layer.7.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.0202132947742939,0.007378472480922937,6.200397183420137e-05,0.01568700559437275,0.0062973108142614365,0.1115175262093544,0.5350284576416016,0.012214782647788525,0.011842758394777775,0.01587301678955555,0.01568700559437275,0.005259813275188208,0.06809840351343155,0.41368532180786133,0.0095486119389534,0.01004464365541935,0.0316840298473835,0.0319940485060215,0.00504715833812952,0.07168062776327133,0.3819713592529297
text_encoder.bert.encoder.layer.6.attention.self,attention_qk,"[1, 12, 11, 64] x [1, 12, 64, 11]",0.021780304610729218,0.009469697251915932,0.00011837121564894915,0.015861742198467255,0.006200258620083332,0.10892931371927261,0.47334766387939453,0.01408617477864027,0.009706439450383186,0.015861742198467255,0.015861742198467255,0.004557012114673853,0.07521390169858932,0.39463233947753906,0.011008523404598236,0.010771780274808407,0.03160511329770088,0.03136837109923363,0.004321178421378136,0.06994330883026123,0.34636878967285156
text_encoder.bert.encoder.layer.0.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.0232514888048172,0.0125248022377491,6.200397183420137e-05,0.01574900932610035,0.006185160484164953,0.09104780107736588,0.3978767395019531,0.011222719214856625,0.0155009925365448,0.01599702425301075,0.01568700559437275,0.004017386119812727,0.05651265010237694,0.3511127233505249,0.00917658768594265,0.0115947425365448,0.0318700410425663,0.0313740111887455,0.003707160009071231,0.05249588564038277,0.39060211181640625
text_encoder.bert.encoder.layer.4.attention.self,attention_qk,"[1, 12, 11, 64] x [1, 12, 64, 11]",0.020596591755747795,0.011837121099233627,0.00011837121564894915,0.015861742198467255,0.006152630317956209,0.08392135798931122,0.4823455810546875,0.01017992477864027,0.01065340917557478,0.015861742198467255,0.015861742198467255,0.004135068506002426,0.05963058024644852,0.33774423599243164,0.008049242198467255,0.01017992477864027,0.03136837109923363,0.03172348439693451,0.003461529267951846,0.04891413077712059,0.2657051086425781
text_encoder.bert.encoder.layer.6.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.017578125,0.0096726194024086,9.300595411332324e-05,0.0157180055975914,0.0060811531729996204,0.10510143637657166,0.5861349105834961,0.0107886902987957,0.0096726194024086,0.015625,0.0157180055975914,0.005058153532445431,0.07645721733570099,0.41878223419189453,0.00911458395421505,0.0096726194024086,0.0317150317132473,0.0319010429084301,0.004750390071421862,0.06852007657289505,0.3358182907104492
vision_language_interaction.text_layers.3.linear2,linear,"[21, 1, 1024] x [1024, 256]",0.8682105541229248,0.013698577880859375,4.650297705666162e-05,0.00101470947265625,0.006065143272280693,0.01311990525573492,0.23491668701171875,0.8697916865348816,0.013698577880859375,0.0010230655316263437,0.00101470947265625,0.005172860808670521,0.010852848179638386,0.118621826171875,0.8599795699119568,0.008697509765625,0.0309709832072258,0.031734466552734375,0.0030796194914728403,0.006966827902942896,0.06555938720703125
text_encoder.bert.encoder.layer.3.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.0399925634264946,0.0135788694024086,6.200397183420137e-05,0.01574900932610035,0.006054534111171961,0.13144102692604065,0.6196937561035156,0.01004464365541935,0.012772818095982075,0.01581101305782795,0.01599702425301075,0.0031468875240534544,0.06206529214978218,0.39916229248046875,0.011222719214856625,0.013206846080720425,0.0315600223839283,0.0313740111887455,0.0026632240042090416,0.05493541806936264,0.324493408203125
text_encoder.bert.encoder.layer.5.attention.self,attention_qk,"[1, 12, 11, 64] x [1, 12, 64, 11]",0.02118844725191593,0.009351326152682304,0.00011837121564894915,0.015625,0.006020162720233202,0.09406917542219162,0.38517260551452637,0.009943181648850441,0.010298295877873898,0.015861742198467255,0.015625,0.004216380883008242,0.06666261702775955,0.3456993103027344,0.008522727526724339,0.008522727526724339,0.031486742198467255,0.03219696879386902,0.003925634548068047,0.05799321085214615,0.27207183837890625
text_encoder.bert.encoder.layer.10.attention.self,attention_qk,"[1, 12, 11, 64] x [1, 12, 64, 11]",0.017163826152682304,0.009232955053448677,0.00011837121564894915,0.015861742198467255,0.005940529052168131,0.08405455201864243,0.4043126106262207,0.008996212854981422,0.009469697251915932,0.015980113297700882,0.015743371099233627,0.004023060668259859,0.05642591416835785,0.3244941830635071,0.006273674312978983,0.007694128900766373,0.03160511329770088,0.03160511329770088,0.003704342758283019,0.057965099811553955,0.2525825500488281
text_encoder.bert.encoder.layer.8.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.0146949402987957,0.009393601678311825,9.300595411332324e-05,0.01609002985060215,0.005933620035648346,0.08845831453800201,0.5243573188781738,0.0106026791036129,0.01171875,0.01590401865541935,0.01599702425301075,0.004481435753405094,0.06787081062793732,0.38997983932495117,0.0106026791036129,0.00827752985060215,0.0319010429084301,0.0319940485060215,0.004228757228702307,0.05917128548026085,0.3700634837150574
text_encoder.bert.encoder.layer.8.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.02064732275903225,0.010354663245379925,0.0004340278101153672,0.01568700559437275,0.0059281508438289165,0.10232003033161163,0.48894691467285156,0.00998263992369175,0.009486607275903225,0.01568700559437275,0.01587301678955555,0.004726208746433258,0.06346645206212997,0.28038978576660156,0.011718750931322575,0.008804564364254475,0.0319940485060215,0.0316220261156559,0.004117896780371666,0.05909914895892143,0.34705305099487305
vision_language_interaction.fusion_layers.5.attn,bmm,"[4, 512, 21] x [4, 21, 256]",0.4487769901752472,0.0042782737873494625,2.325148852833081e-05,0.0613839291036129,0.005812636576592922,0.0022822809405624866,0.037132978439331055,0.4359886646270752,0.003627232275903225,0.0478515625,0.0663597509264946,0.003659740323200822,0.00122741237282753,0.02953314781188965,0.6316680908203125,0.34600830078125,0.03143310546875,0.04339599609375,0.003937686327844858,0.0012257243506610394,0.03555643558502197
text_encoder.bert.encoder.layer.2.attention.self,attention_qk,"[1, 12, 21, 64] x [1, 12, 64, 21]",0.0336061529815197,0.01686508022248745,6.200397183420137e-05,0.01593502052128315,0.005789290647953749,0.12996971607208252,0.7899246215820312,0.009486607275903225,0.014198909513652325,0.0163070447742939,0.0161210335791111,0.003112735925242305,0.06222565472126007,0.5829753875732422,0.007998512126505375,0.0097346231341362,0.0316220261156559,0.0315600223839283,0.0028714968357235193,0.05724870413541794,0.7185478210449219
text_encoder.bert.encoder.layer.1.attention.self,attention_qk,"[1, 12, 14, 64] x [1, 12, 64, 14]",0.02380952425301075,0.012369791977107525,9.300595411332324e-05,0.01590401865541935,0.005775369703769684,0.0983632504940033,0.5373449325561523,0.009951637126505375,0.011346726678311825,0.01599702425301075,0.01599702425301075,0.0035567269660532475,0.05630345270037651,0.5231781005859375,0.008463541977107525,0.00920758955180645,0.0315290167927742,0.0317150317132473,0.003244157647714019,0.051120392978191376,0.4090576171875
