descriptor_id,source_seq,op,mapping,total_cycles,mapped_cycles,fallback_cycles,compute_cycles,read_cycles,write_cycles,snapshot_cycles,requant_cycles,valid_mac_count,active_pe_cycles,tile_count,activation_bytes,weight_bytes,output_bytes
5880,5880,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5881,5881,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5882,5882,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5883,5883,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5884,5884,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5885,5885,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5886,5886,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5887,5887,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5888,5888,GEMM_W8A8,rtl_gemm,8197,8197,0,0,1,8192,4,8192,0,0,0,0,0,131072
5889,5889,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5890,5890,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5891,5891,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5892,5892,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5893,5893,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5894,5894,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5895,5895,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
5896,5896,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5897,5897,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5898,5898,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5899,5899,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5900,5900,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5901,5901,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5902,5902,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5903,5903,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5904,5904,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5905,5905,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5906,5906,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5907,5907,GEMM_W8A8,rtl_gemm,341,341,0,0,1,336,4,336,0,0,0,0,0,5376
5908,5908,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5909,5909,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5910,5910,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5911,5911,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5912,5912,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5913,5913,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5914,5914,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
5915,5915,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5916,5916,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5917,5917,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5918,5918,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5919,5919,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5920,5920,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5921,5921,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5922,5922,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5923,5923,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5924,5924,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5925,5925,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5926,5926,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5927,5927,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5928,5928,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5929,5929,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5930,5930,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5931,5931,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5932,5932,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5933,5933,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5934,5934,BMM_W8A8,rtl_bmm,70784,70784,0,34816,32768,2688,512,2688,11010048,5505024,128,524288,21504,524288
5935,5935,AUX_EVENT,aux_behavior,8064,0,8064,0,1,2688,0,0,0,0,0,1,0,43008
5936,5936,ADD,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5937,5937,CLAMP,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5938,5938,CLAMP,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5939,5939,LAYOUT,layout_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5940,5940,AUX_EVENT,aux_behavior,8064,0,8064,0,1,2688,0,0,0,0,0,1,0,43008
5941,5941,ADD,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5942,5942,CLAMP,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5943,5943,CLAMP,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5944,5944,SOFTMAX,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5945,5945,LAYOUT,layout_rtl,16,0,16,0,1,2,0,0,0,0,0,1,0,21
5946,5946,LAYOUT,layout_rtl,16,0,16,0,1,2,0,0,0,0,0,1,0,21
5947,5947,LAYOUT,layout_rtl,16,0,16,0,1,2,0,0,0,0,0,1,0,21
5948,5948,LAYOUT,layout_rtl,16,0,16,0,1,2,0,0,0,0,0,1,0,21
5949,5949,LAYOUT,layout_rtl,16,0,16,0,1,2,0,0,0,0,0,1,0,21
5950,5950,LAYOUT,layout_rtl,16,0,16,0,1,6,0,0,0,0,0,1,0,84
5951,5951,AUX_EVENT,aux_behavior,8064,0,8064,0,1,2688,0,0,0,0,0,1,0,43008
5952,5952,SOFTMAX,vector_rtl,5376,0,5376,0,1,2688,0,0,0,0,0,1,0,43008
5953,5953,AUX_EVENT,aux_behavior,8064,0,8064,0,1,2688,0,0,0,0,0,1,0,43008
5954,5954,AUX_EVENT,aux_behavior,8064,0,8064,0,1,2688,0,0,0,0,0,1,0,43008
5955,5955,BMM_W8A8,rtl_bmm,51200,51200,0,14208,2688,32768,1536,32768,11010048,5505024,384,43008,21504,43008
5956,5956,BMM_W8A8,rtl_bmm,20256,20256,0,12672,6144,1344,96,1344,11010048,5505024,24,43008,524288,43008
5957,5957,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5958,5958,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5959,5959,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
5960,5960,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5961,5961,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5962,5962,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
5963,5963,GEMM_W8A8,rtl_gemm,32773,32773,0,0,1,32768,4,32768,0,0,0,0,0,524288
5964,5964,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5965,5965,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5966,5966,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5967,5967,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5968,5968,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5969,5969,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5970,5970,AUX_EVENT,aux_behavior,98304,0,98304,0,1,32768,0,0,0,0,0,1,0,524288
5971,5971,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5972,5972,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5973,5973,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5974,5974,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5975,5975,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5976,5976,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5977,5977,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5978,5978,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5979,5979,GEMM_W8A8,rtl_gemm,1349,1349,0,0,1,1344,4,1344,0,0,0,0,0,21504
5980,5980,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5981,5981,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5982,5982,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5983,5983,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5984,5984,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5985,5985,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5986,5986,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
5987,5987,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5988,5988,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5989,5989,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5990,5990,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5991,5991,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5992,5992,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5993,5993,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5994,5994,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
5995,5995,MUL,vector_rtl,32,0,32,0,1,16,0,0,0,0,0,1,0,256
5996,5996,ADD,vector_rtl,16384,0,16384,0,1,8192,0,0,0,0,0,1,0,131072
5997,5997,MUL,vector_rtl,32,0,32,0,1,16,0,0,0,0,0,1,0,256
5998,5998,ADD,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
5999,5999,AUX_EVENT,aux_behavior,84,0,84,0,1,28,0,0,0,0,0,1,0,441
6000,6000,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6001,6001,LAYOUT,layout_rtl,56,0,56,0,1,28,0,0,0,0,0,1,0,441
6002,6002,AUX_EVENT,aux_behavior,333,0,333,0,1,111,0,0,0,0,0,1,0,1764
6003,6003,AUX_EVENT,aux_behavior,333,0,333,0,1,111,0,0,0,0,0,1,0,1764
6004,6004,GEMM_W8A8,rtl_gemm,341,341,0,0,1,336,4,336,0,0,0,0,0,5376
6005,6005,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6006,6006,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6007,6007,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6008,6008,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6009,6009,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6010,6010,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6011,6011,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6012,6012,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
6013,6013,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6014,6014,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6015,6015,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6016,6016,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6017,6017,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6018,6018,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6019,6019,MUL,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6020,6020,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6021,6021,BMM_W8A8,rtl_bmm,832,832,0,296,168,336,32,336,112896,56448,8,1764,5376,1764
6022,6022,SOFTMAX,vector_rtl,222,0,222,0,1,111,0,0,0,0,0,1,0,1764
6023,6023,BMM_W8A8,rtl_bmm,832,832,0,296,168,336,32,336,112896,56448,8,1764,5376,1764
6024,6024,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6025,6025,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6026,6026,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6027,6027,GEMM_W8A8,rtl_gemm,2760,2760,0,1632,768,336,24,336,1376256,688128,6,5376,65536,5376
6028,6028,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6029,6029,LAYOUT,layout_rtl,222,0,222,0,1,111,0,0,0,0,0,1,0,1764
6030,6030,AUX_EVENT,aux_behavior,333,0,333,0,1,111,0,0,0,0,0,1,0,1764
6031,6031,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6032,6032,ADD,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6033,6033,LAYER_NORM,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6034,6034,GEMM_W8A8,rtl_gemm,341,341,0,0,1,336,4,336,0,0,0,0,0,5376
6035,6035,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6036,6036,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6037,6037,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6038,6038,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6039,6039,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6040,6040,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6041,6041,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6042,6042,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6043,6043,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6044,6044,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6045,6045,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6046,6046,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6047,6047,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6048,6048,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6049,6049,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6050,6050,RELU,vector_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
6051,6051,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6052,6052,GEMM_W8A8,rtl_gemm,1349,1349,0,0,1,1344,4,1344,0,0,0,0,0,21504
6053,6053,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6054,6054,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6055,6055,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6056,6056,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6057,6057,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6058,6058,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6059,6059,AUX_EVENT,aux_behavior,4032,0,4032,0,1,1344,0,0,0,0,0,1,0,21504
6060,6060,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6061,6061,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6062,6062,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6063,6063,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6064,6064,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6065,6065,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6066,6066,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6067,6067,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6068,6068,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6069,6069,ADD,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6070,6070,LAYER_NORM,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6071,6071,LAYOUT,layout_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6072,6072,LAYER_NORM,vector_rtl,16384,0,16384,0,1,8192,0,0,0,0,0,1,0,131072
6073,6073,LAYER_NORM,vector_rtl,672,0,672,0,1,336,0,0,0,0,0,1,0,5376
6074,6074,GEMM_W8A8,rtl_gemm,8197,8197,0,0,1,8192,4,8192,0,0,0,0,0,131072
6075,6075,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6076,6076,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6077,6077,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6078,6078,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6079,6079,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6080,6080,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6081,6081,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6082,6082,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6083,6083,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6084,6084,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6085,6085,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6086,6086,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6087,6087,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6088,6088,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6089,6089,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6090,6090,MUL,vector_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
6091,6091,GEMM_W8A8,rtl_gemm,341,341,0,0,1,336,4,336,0,0,0,0,0,5376
6092,6092,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6093,6093,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6094,6094,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6095,6095,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6096,6096,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6097,6097,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6098,6098,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6099,6099,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6100,6100,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6101,6101,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6102,6102,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6103,6103,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6104,6104,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6105,6105,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6106,6106,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6107,6107,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
6108,6108,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
6109,6109,LAYOUT,layout_rtl,2688,0,2688,0,1,1344,0,0,0,0,0,1,0,21504
6110,6110,GEMM_W8A8,rtl_gemm,8197,8197,0,0,1,8192,4,8192,0,0,0,0,0,131072
6111,6111,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6112,6112,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6113,6113,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6114,6114,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6115,6115,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6116,6116,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6117,6117,AUX_EVENT,aux_behavior,24576,0,24576,0,1,8192,0,0,0,0,0,1,0,131072
6118,6118,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6119,6119,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6120,6120,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6121,6121,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6122,6122,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6123,6123,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6124,6124,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6125,6125,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6126,6126,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
6127,6127,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
6128,6128,LAYOUT,layout_rtl,65536,0,65536,0,1,32768,0,0,0,0,0,1,0,524288
6129,6129,GEMM_W8A8,rtl_gemm,341,341,0,0,1,336,4,336,0,0,0,0,0,5376
6130,6130,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6131,6131,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6132,6132,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6133,6133,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6134,6134,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6135,6135,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6136,6136,AUX_EVENT,aux_behavior,1008,0,1008,0,1,336,0,0,0,0,0,1,0,5376
6137,6137,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6138,6138,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6139,6139,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6140,6140,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
6141,6141,AUX_EVENT,aux_behavior,49152,0,49152,0,1,16384,0,0,0,0,0,1,0,262144
